instance_type,n,seed,algorithm,bins,lower_bound,ratio,time_ms,capacity,item_range
hard_200,500,26,CAD,225,224,1.004464,19.5821,200,30-150
hard_200,500,27,FFD,218,216,1.009259,2.1887,200,30-150
hard_200,500,27,BFD,218,216,1.009259,2.7546,200,30-150
hard_200,500,27,CAD,217,216,1.00463,33.5412,200,30-150
hard_200,500,28,FFD,226,224,1.008929,2.4834,200,30-150
hard_200,500,28,BFD,226,224,1.008929,2.9995,200,30-150
hard_200,500,28,CAD,225,224,1.004464,39.7008,200,30-150
hard_200,500,29,FFD,230,228,1.008772,2.1484,200,30-150
hard_200,500,29,BFD,230,228,1.008772,4.8544,200,30-150
hard_200,500,29,CAD,229,228,1.004386,32.4665,200,30-150
hard_200,500,30,FFD,222,219,1.013699,2.2078,200,30-150
hard_200,500,30,BFD,222,219,1.013699,2.8327,200,30-150
hard_200,500,30,CAD,220,219,1.004566,38.4423,200,30-150
hard_200,500,31,FFD,228,225,1.013333,2.2284,200,30-150
hard_200,500,31,BFD,228,225,1.013333,2.9407,200,30-150
hard_200,500,31,CAD,227,225,1.008889,43.3433,200,30-150
hard_200,500,32,FFD,237,234,1.012821,2.2337,200,30-150
hard_200,500,32,BFD,237,234,1.012821,4.3331,200,30-150
hard_200,500,32,CAD,237,234,1.012821,72.2443,200,30-150
hard_200,500,33,FFD,229,227,1.008811,2.1914,200,30-150
hard_200,500,33,BFD,229,227,1.008811,2.9366,200,30-150
hard_200,500,33,CAD,228,227,1.004405,42.0996,200,30-150
hard_200,500,34,FFD,226,223,1.013453,2.0871,200,30-150
hard_200,500,34,BFD,226,223,1.013453,2.9453,200,30-150
hard_200,500,34,CAD,224,223,1.004484,42.847,200,30-150
hard_200,500,35,FFD,226,223,1.013453,2.4114,200,30-150
hard_200,500,35,BFD,226,223,1.013453,3.0511,200,30-150
hard_200,500,35,CAD,224,223,1.004484,35.0449,200,30-150
hard_200,500,36,FFD,238,234,1.017094,2.2256,200,30-150
hard_200,500,36,BFD,238,234,1.017094,3.1926,200,30-150
hard_200,500,36,CAD,236,234,1.008547,63.8018,200,30-150
hard_200,500,37,FFD,230,227,1.013216,2.3267,200,30-150
hard_200,500,37,BFD,230,227,1.013216,3.3687,200,30-150
hard_200,500,37,CAD,228,227,1.004405,32.5317,200,30-150
hard_200,500,38,FFD,233,230,1.013043,2.0929,200,30-150
hard_200,500,38,BFD,233,230,1.013043,3.0004,200,30-150
hard_200,500,38,CAD,232,230,1.008696,57.3348,200,30-150
hard_200,500,39,FFD,228,226,1.00885,3.502,200,30-150
hard_200,500,39,BFD,228,226,1.00885,3.1711,200,30-150
hard_200,500,39,CAD,227,226,1.004425,25.7903,200,30-150
hard_200,500,40,FFD,228,225,1.013333,2.2012,200,30-150
hard_200,500,40,BFD,228,225,1.013333,2.9471,200,30-150
hard_200,500,40,CAD,227,225,1.008889,30.6253,200,30-150
hard_200,500,41,FFD,229,227,1.008811,2.4812,200,30-150
hard_200,500,41,BFD,229,227,1.008811,3.4373,200,30-150
hard_200,500,41,CAD,229,227,1.008811,24.2009,200,30-150
hard_200,500,42,FFD,222,220,1.009091,2.2929,200,30-150
hard_200,500,42,BFD,222,220,1.009091,3.6285,200,30-150
hard_200,500,42,CAD,221,220,1.004545,39.9385,200,30-150
hard_200,500,43,FFD,240,235,1.021277,2.7757,200,30-150
hard_200,500,43,BFD,240,235,1.021277,3.5655,200,30-150
hard_200,500,43,CAD,240,235,1.021277,68.4851,200,30-150
hard_200,500,44,FFD,234,231,1.012987,2.1709,200,30-150
hard_200,500,44,BFD,234,231,1.012987,3.6508,200,30-150
hard_200,500,44,CAD,233,231,1.008658,41.9689,200,30-150
hard_200,500,45,FFD,224,222,1.009009,2.1805,200,30-150
hard_200,500,45,BFD,224,222,1.009009,3.3131,200,30-150
hard_200,500,45,CAD,223,222,1.004505,34.9789,200,30-150
hard_200,500,46,FFD,223,221,1.00905,3.7385,200,30-150
hard_200,500,46,BFD,223,221,1.00905,4.3949,200,30-150
hard_200,500,46,CAD,221,221,1.0,37.922,200,30-150
hard_200,500,47,FFD,228,226,1.00885,10.3392,200,30-150
hard_200,500,47,BFD,228,226,1.00885,7.6862,200,30-150
hard_200,500,47,CAD,227,226,1.004425,45.1787,200,30-150
hard_200,500,48,FFD,232,229,1.0131,3.8887,200,30-150
hard_200,500,48,BFD,232,229,1.0131,6.0969,200,30-150
hard_200,500,48,CAD,232,229,1.0131,72.472,200,30-150
hard_200,500,49,FFD,235,233,1.008584,4.675,200,30-150
hard_200,500,49,BFD,235,233,1.008584,5.83,200,30-150
hard_200,500,49,CAD,234,233,1.004292,42.189,200,30-150
medium,100,0,FFD,45,45,1.0,0.2902,100,10-80
medium,100,0,BFD,45,45,1.0,0.5368,100,10-80
medium,100,0,CAD,45,45,1.0,1.5899,100,10-80
medium,100,1,FFD,47,46,1.021739,0.227,100,10-80
medium,100,1,BFD,47,46,1.021739,0.3129,100,10-80
medium,100,1,CAD,47,46,1.021739,1.977,100,10-80
medium,100,2,FFD,48,46,1.043478,0.2285,100,10-80
medium,100,2,BFD,48,46,1.043478,0.3192,100,10-80
medium,100,2,CAD,48,46,1.043478,1.5886,100,10-80
medium,100,3,FFD,42,42,1.0,0.2638,100,10-80
medium,100,3,BFD,42,42,1.0,0.3853,100,10-80
medium,100,3,CAD,42,42,1.0,1.3659,100,10-80
medium,100,4,FFD,45,45,1.0,0.13,100,10-80
medium,100,4,BFD,45,45,1.0,0.3041,100,10-80
medium,100,4,CAD,45,45,1.0,1.0306,100,10-80
medium,100,5,FFD,51,48,1.0625,0.232,100,10-80
medium,100,5,BFD,51,48,1.0625,0.3371,100,10-80
medium,100,5,CAD,51,48,1.0625,1.5145,100,10-80
medium,100,6,FFD,46,45,1.022222,0.2323,100,10-80
medium,100,6,BFD,46,45,1.022222,0.3138,100,10-80
medium,100,6,CAD,46,45,1.022222,2.3551,100,10-80
medium,100,7,FFD,48,46,1.043478,0.2238,100,10-80
medium,100,7,BFD,48,46,1.043478,0.3351,100,10-80
medium,100,7,CAD,48,46,1.043478,1.3679,100,10-80
medium,100,8,FFD,46,45,1.022222,0.2402,100,10-80
medium,100,8,BFD,46,45,1.022222,0.3083,100,10-80
medium,100,8,CAD,46,45,1.022222,1.3632,100,10-80
medium,100,9,FFD,47,46,1.021739,0.222,100,10-80
medium,100,9,BFD,47,46,1.021739,0.3274,100,10-80
medium,100,9,CAD,47,46,1.021739,1.727,100,10-80
medium,100,10,FFD,46,45,1.022222,0.2404,100,10-80
medium,100,10,BFD,46,45,1.022222,0.3184,100,10-80
medium,100,10,CAD,45,45,1.0,1.2489,100,10-80
medium,100,11,FFD,47,46,1.021739,0.1406,100,10-80
medium,100,11,BFD,47,46,1.021739,0.1567,100,10-80
medium,100,11,CAD,47,46,1.021739,1.7178,100,10-80
medium,100,12,FFD,47,47,1.0,0.2539,100,10-80
medium,100,12,BFD,47,47,1.0,0.3152,100,10-80
medium,100,12,CAD,48,47,1.021277,1.2285,100,10-80
medium,100,13,FFD,48,47,1.021277,0.1307,100,10-80
medium,100,13,BFD,48,47,1.021277,0.1973,100,10-80
medium,100,13,CAD,47,47,1.0,1.1124,100,10-80
medium,100,14,FFD,43,43,1.0,0.2328,100,10-80
medium,100,14,BFD,43,43,1.0,0.2701,100,10-80
medium,100,14,CAD,43,43,1.0,1.5914,100,10-80
medium,100,15,FFD,48,46,1.043478,0.229,100,10-80
medium,100,15,BFD,48,46,1.043478,0.3589,100,10-80
medium,100,15,CAD,48,46,1.043478,1.6075,100,10-80
medium,100,16,FFD,50,48,1.041667,0.1143,100,10-80
medium,100,16,BFD,50,48,1.041667,0.1791,100,10-80
medium,100,16,CAD,50,48,1.041667,0.8346,100,10-80
medium,100,17,FFD,49,47,1.042553,0.1103,100,10-80
medium,100,17,BFD,49,47,1.042553,0.1755,100,10-80
medium,100,17,CAD,49,47,1.042553,0.7067,100,10-80
medium,100,18,FFD,45,45,1.0,0.1222,100,10-80
medium,100,18,BFD,45,45,1.0,0.1482,100,10-80
medium,100,18,CAD,45,45,1.0,0.8492,100,10-80
medium,100,19,FFD,44,43,1.023256,0.2207,100,10-80
medium,100,19,BFD,44,43,1.023256,0.3231,100,10-80
medium,100,19,CAD,43,43,1.0,1.4718,100,10-80
medium,100,20,FFD,43,42,1.02381,0.2077,100,10-80
medium,100,20,BFD,43,42,1.02381,0.2716,100,10-80
medium,100,20,CAD,42,42,1.0,1.3454,100,10-80
medium,100,21,FFD,46,46,1.0,0.2142,100,10-80
medium,100,21,BFD,46,46,1.0,0.2955,100,10-80
medium,100,21,CAD,46,46,1.0,0.9838,100,10-80
medium,100,22,FFD,44,44,1.0,0.2149,100,10-80
medium,100,22,BFD,44,44,1.0,0.306,100,10-80
medium,100,22,CAD,44,44,1.0,1.1633,100,10-80
medium,100,23,FFD,45,45,1.0,0.2072,100,10-80
medium,100,23,BFD,45,45,1.0,0.2675,100,10-80
medium,100,23,CAD,45,45,1.0,1.3479,100,10-80
medium,100,24,FFD,47,45,1.044444,0.2439,100,10-80
medium,100,24,BFD,47,45,1.044444,0.2712,100,10-80
medium,100,24,CAD,46,45,1.022222,1.4237,100,10-80
medium,100,25,FFD,46,45,1.022222,0.1291,100,10-80
medium,100,25,BFD,46,45,1.022222,0.1891,100,10-80
medium,100,25,CAD,45,45,1.0,1.1601,100,10-80
medium,100,26,FFD,45,44,1.022727,0.2174,100,10-80
medium,100,26,BFD,45,44,1.022727,0.2695,100,10-80
medium,100,26,CAD,45,44,1.022727,1.2909,100,10-80
medium,100,27,FFD,49,47,1.042553,0.241,100,10-80
medium,100,27,BFD,49,47,1.042553,0.3117,100,10-80
medium,100,27,CAD,49,47,1.042553,1.7516,100,10-80
medium,100,28,FFD,43,42,1.02381,0.248,100,10-80
medium,100,28,BFD,43,42,1.02381,0.3053,100,10-80
medium,100,28,CAD,43,42,1.02381,1.6896,100,10-80
medium,100,29,FFD,43,43,1.0,0.2705,100,10-80
medium,100,29,BFD,43,43,1.0,0.3007,100,10-80
medium,100,29,CAD,43,43,1.0,1.0134,100,10-80
medium,100,30,FFD,52,47,1.106383,0.2403,100,10-80
medium,100,30,BFD,52,47,1.106383,0.3542,100,10-80
medium,100,30,CAD,52,47,1.106383,1.8362,100,10-80
medium,100,31,FFD,43,43,1.0,0.2751,100,10-80
medium,100,31,BFD,43,43,1.0,0.3841,100,10-80
medium,100,31,CAD,43,43,1.0,1.7479,100,10-80
medium,100,32,FFD,45,44,1.022727,0.2719,100,10-80
medium,100,32,BFD,45,44,1.022727,0.3198,100,10-80
medium,100,32,CAD,45,44,1.022727,1.6669,100,10-80
medium,100,33,FFD,48,45,1.066667,0.2661,100,10-80
medium,100,33,BFD,48,45,1.066667,0.4299,100,10-80
medium,100,33,CAD,48,45,1.066667,2.1286,100,10-80
medium,100,34,FFD,45,44,1.022727,0.2119,100,10-80
medium,100,34,BFD,45,44,1.022727,0.286,100,10-80
medium,100,34,CAD,45,44,1.022727,1.9367,100,10-80
medium,100,35,FFD,43,42,1.02381,0.2658,100,10-80
medium,100,35,BFD,43,42,1.02381,0.2418,100,10-80
medium,100,35,CAD,43,42,1.02381,1.47,100,10-80
medium,100,36,FFD,48,47,1.021277,0.1846,100,10-80
medium,100,36,BFD,48,47,1.021277,0.2584,100,10-80
medium,100,36,CAD,48,47,1.021277,1.3016,100,10-80
medium,100,37,FFD,53,49,1.081633,0.1927,100,10-80
medium,100,37,BFD,53,49,1.081633,0.282,100,10-80
medium,100,37,CAD,53,49,1.081633,1.2114,100,10-80
medium,100,38,FFD,47,46,1.021739,0.1854,100,10-80
medium,100,38,BFD,47,46,1.021739,0.2842,100,10-80
medium,100,38,CAD,47,46,1.021739,1.3274,100,10-80
medium,100,39,FFD,47,46,1.021739,0.1899,100,10-80
medium,100,39,BFD,47,46,1.021739,0.2423,100,10-80
medium,100,39,CAD,47,46,1.021739,1.0424,100,10-80
medium,100,40,FFD,44,43,1.023256,0.1835,100,10-80
medium,100,40,BFD,44,43,1.023256,0.232,100,10-80
medium,100,40,CAD,43,43,1.0,1.3231,100,10-80
medium,100,41,FFD,46,45,1.022222,0.1961,100,10-80
medium,100,41,BFD,46,45,1.022222,0.2445,100,10-80
medium,100,41,CAD,46,45,1.022222,1.0673,100,10-80
medium,100,42,FFD,49,46,1.065217,0.2446,100,10-80
medium,100,42,BFD,49,46,1.065217,0.3882,100,10-80
medium,100,42,CAD,49,46,1.065217,1.8861,100,10-80
medium,100,43,FFD,48,46,1.043478,0.2396,100,10-80
medium,100,43,BFD,48,46,1.043478,0.3326,100,10-80
medium,100,43,CAD,48,46,1.043478,1.6834,100,10-80
medium,100,44,FFD,45,45,1.0,0.2275,100,10-80
medium,100,44,BFD,45,45,1.0,0.317,100,10-80
medium,100,44,CAD,45,45,1.0,1.6626,100,10-80
medium,100,45,FFD,45,44,1.022727,0.2326,100,10-80
medium,100,45,BFD,45,44,1.022727,0.2923,100,10-80
medium,100,45,CAD,44,44,1.0,1.8723,100,10-80
medium,100,46,FFD,54,49,1.102041,0.2044,100,10-80
medium,100,46,BFD,54,49,1.102041,0.428,100,10-80
medium,100,46,CAD,54,49,1.102041,1.4357,100,10-80
medium,100,47,FFD,49,47,1.042553,0.1481,100,10-80
medium,100,47,BFD,49,47,1.042553,0.2741,100,10-80
medium,100,47,CAD,49,47,1.042553,1.8158,100,10-80
medium,100,48,FFD,45,44,1.022727,0.1779,100,10-80
medium,100,48,BFD,45,44,1.022727,0.2413,100,10-80
medium,100,48,CAD,45,44,1.022727,1.33,100,10-80
medium,100,49,FFD,46,45,1.022222,0.2059,100,10-80
medium,100,49,BFD,46,45,1.022222,0.2714,100,10-80
medium,100,49,CAD,46,45,1.022222,0.9272,100,10-80
medium,200,0,FFD,90,89,1.011236,0.6217,100,10-80
medium,200,0,BFD,90,89,1.011236,0.8905,100,10-80
medium,200,0,CAD,90,89,1.011236,4.5412,100,10-80
medium,200,1,FFD,96,94,1.021277,0.6514,100,10-80
medium,200,1,BFD,96,94,1.021277,0.9013,100,10-80
medium,200,1,CAD,96,94,1.021277,8.1617,100,10-80
medium,200,2,FFD,93,92,1.01087,0.7852,100,10-80
medium,200,2,BFD,93,92,1.01087,1.1255,100,10-80
medium,200,2,CAD,92,92,1.0,6.0742,100,10-80
medium,200,3,FFD,90,89,1.011236,0.4299,100,10-80
medium,200,3,BFD,90,89,1.011236,0.6348,100,10-80
medium,200,3,CAD,90,89,1.011236,4.0365,100,10-80
medium,200,4,FFD,91,91,1.0,0.5373,100,10-80
medium,200,4,BFD,91,91,1.0,0.6304,100,10-80
medium,200,4,CAD,91,91,1.0,2.7367,100,10-80
medium,200,5,FFD,93,92,1.01087,0.6805,100,10-80
medium,200,5,BFD,93,92,1.01087,1.0566,100,10-80
medium,200,5,CAD,93,92,1.01087,4.1666,100,10-80
medium,200,6,FFD,85,85,1.0,0.5734,100,10-80
medium,200,6,BFD,85,85,1.0,0.9543,100,10-80
medium,200,6,CAD,85,85,1.0,4.5619,100,10-80
medium,200,7,FFD,91,90,1.011111,0.8019,100,10-80
medium,200,7,BFD,91,90,1.011111,1.2673,100,10-80
medium,200,7,CAD,90,90,1.0,4.5112,100,10-80
medium,200,8,FFD,88,87,1.011494,0.9445,100,10-80
medium,200,8,BFD,88,87,1.011494,1.0054,100,10-80
medium,200,8,CAD,88,87,1.011494,7.4753,100,10-80
medium,200,9,FFD,94,93,1.010753,0.8461,100,10-80
medium,200,9,BFD,94,93,1.010753,1.3247,100,10-80
medium,200,9,CAD,94,93,1.010753,7.0064,100,10-80
medium,200,10,FFD,90,89,1.011236,0.8047,100,10-80
medium,200,10,BFD,90,89,1.011236,1.269,100,10-80
medium,200,10,CAD,89,89,1.0,7.9635,100,10-80
medium,200,11,FFD,97,94,1.031915,0.7657,100,10-80
medium,200,11,BFD,97,94,1.031915,0.9705,100,10-80
medium,200,11,CAD,97,94,1.031915,3.5814,100,10-80
medium,200,12,FFD,100,95,1.052632,0.7675,100,10-80
medium,200,12,BFD,100,95,1.052632,0.7902,100,10-80
medium,200,12,CAD,100,95,1.052632,3.516,100,10-80
medium,200,13,FFD,85,85,1.0,0.4754,100,10-80
medium,200,13,BFD,85,85,1.0,0.6075,100,10-80
medium,200,13,CAD,85,85,1.0,3.9895,100,10-80
medium,200,14,FFD,95,94,1.010638,0.647,100,10-80
medium,200,14,BFD,95,94,1.010638,0.8133,100,10-80
medium,200,14,CAD,95,94,1.010638,3.4537,100,10-80
medium,200,15,FFD,96,92,1.043478,0.4529,100,10-80
medium,200,15,BFD,96,92,1.043478,0.7266,100,10-80
medium,200,15,CAD,96,92,1.043478,5.4491,100,10-80
medium,200,16,FFD,98,94,1.042553,0.8264,100,10-80
medium,200,16,BFD,98,94,1.042553,1.2309,100,10-80
medium,200,16,CAD,98,94,1.042553,3.9858,100,10-80
medium,200,17,FFD,89,88,1.011364,0.9049,100,10-80
medium,200,17,BFD,89,88,1.011364,1.1447,100,10-80
medium,200,17,CAD,89,88,1.011364,6.5111,100,10-80
medium,200,18,FFD,89,88,1.011364,0.4463,100,10-80
medium,200,18,BFD,89,88,1.011364,1.1736,100,10-80
medium,200,18,CAD,88,88,1.0,4.7646,100,10-80
medium,200,19,FFD,86,85,1.011765,0.8821,100,10-80
medium,200,19,BFD,86,85,1.011765,1.1792,100,10-80
medium,200,19,CAD,86,85,1.011765,4.6541,100,10-80
medium,200,20,FFD,97,93,1.043011,0.7103,100,10-80
medium,200,20,BFD,97,93,1.043011,1.0572,100,10-80
medium,200,20,CAD,97,93,1.043011,6.0005,100,10-80
medium,200,21,FFD,92,91,1.010989,0.7285,100,10-80
medium,200,21,BFD,92,91,1.010989,0.9342,100,10-80
medium,200,21,CAD,92,91,1.010989,3.1087,100,10-80
medium,200,22,FFD,89,88,1.011364,0.3827,100,10-80
medium,200,22,BFD,89,88,1.011364,0.5366,100,10-80
medium,200,22,CAD,89,88,1.011364,1.746,100,10-80
medium,200,23,FFD,89,88,1.011364,0.3956,100,10-80
medium,200,23,BFD,89,88,1.011364,1.1803,100,10-80
medium,200,23,CAD,89,88,1.011364,2.8417,100,10-80
medium,200,24,FFD,99,96,1.03125,0.3968,100,10-80
medium,200,24,BFD,99,96,1.03125,0.6964,100,10-80
medium,200,24,CAD,99,96,1.03125,3.2688,100,10-80
medium,200,25,FFD,89,88,1.011364,0.5119,100,10-80
medium,200,25,BFD,89,88,1.011364,0.585,100,10-80
medium,200,25,CAD,88,88,1.0,3.8887,100,10-80
medium,200,26,FFD,95,93,1.021505,0.4143,100,10-80
medium,200,26,BFD,95,93,1.021505,0.5891,100,10-80
medium,200,26,CAD,95,93,1.021505,4.5684,100,10-80
medium,200,27,FFD,97,94,1.031915,0.718,100,10-80
medium,200,27,BFD,97,94,1.031915,1.1258,100,10-80
medium,200,27,CAD,97,94,1.031915,5.9956,100,10-80
medium,200,28,FFD,94,93,1.010753,0.409,100,10-80
medium,200,28,BFD,94,93,1.010753,0.5577,100,10-80
medium,200,28,CAD,93,93,1.0,3.317,100,10-80
medium,200,29,FFD,90,89,1.011236,0.7715,100,10-80
medium,200,29,BFD,90,89,1.011236,0.7889,100,10-80
medium,200,29,CAD,89,89,1.0,2.6333,100,10-80
medium,200,30,FFD,87,86,1.011628,0.4295,100,10-80
medium,200,30,BFD,87,86,1.011628,0.7216,100,10-80
medium,200,30,CAD,86,86,1.0,3.5189,100,10-80
medium,200,31,FFD,89,88,1.011364,0.4233,100,10-80
medium,200,31,BFD,89,88,1.011364,0.7678,100,10-80
medium,200,31,CAD,89,88,1.011364,4.3489,100,10-80
medium,200,32,FFD,90,89,1.011236,0.7134,100,10-80
medium,200,32,BFD,90,89,1.011236,0.5331,100,10-80
medium,200,32,CAD,90,89,1.011236,2.8489,100,10-80
medium,200,33,FFD,92,91,1.010989,0.471,100,10-80
medium,200,33,BFD,92,91,1.010989,0.7212,100,10-80
medium,200,33,CAD,92,91,1.010989,2.799,100,10-80
medium,200,34,FFD,91,90,1.011111,0.4941,100,10-80
medium,200,34,BFD,91,90,1.011111,0.6147,100,10-80
medium,200,34,CAD,90,90,1.0,2.969,100,10-80
medium,200,35,FFD,98,95,1.031579,0.3812,100,10-80
medium,200,35,BFD,98,95,1.031579,0.6032,100,10-80
medium,200,35,CAD,98,95,1.031579,2.9625,100,10-80
medium,200,36,FFD,97,93,1.043011,0.4094,100,10-80
medium,200,36,BFD,97,93,1.043011,0.6039,100,10-80
medium,200,36,CAD,97,93,1.043011,3.0532,100,10-80
medium,200,37,FFD,98,95,1.031579,0.3784,100,10-80
medium,200,37,BFD,98,95,1.031579,0.6087,100,10-80
medium,200,37,CAD,98,95,1.031579,9.2121,100,10-80
medium,200,38,FFD,92,91,1.010989,0.7925,100,10-80
medium,200,38,BFD,92,91,1.010989,1.2274,100,10-80
medium,200,38,CAD,92,91,1.010989,6.1592,100,10-80
medium,200,39,FFD,91,90,1.011111,0.785,100,10-80
medium,200,39,BFD,91,90,1.011111,1.0087,100,10-80
medium,200,39,CAD,91,90,1.011111,7.4401,100,10-80
medium,200,40,FFD,93,92,1.01087,0.989,100,10-80
medium,200,40,BFD,93,92,1.01087,1.2222,100,10-80
medium,200,40,CAD,92,92,1.0,4.0912,100,10-80
medium,200,41,FFD,89,88,1.011364,0.7602,100,10-80
medium,200,41,BFD,89,88,1.011364,1.2191,100,10-80
medium,200,41,CAD,88,88,1.0,5.2724,100,10-80
medium,200,42,FFD,98,96,1.020833,0.7103,100,10-80
medium,200,42,BFD,98,96,1.020833,1.0491,100,10-80
medium,200,42,CAD,98,96,1.020833,4.59,100,10-80
medium,200,43,FFD,89,88,1.011364,0.8148,100,10-80
medium,200,43,BFD,89,88,1.011364,0.9543,100,10-80
medium,200,43,CAD,89,88,1.011364,3.805,100,10-80
medium,200,44,FFD,87,86,1.011628,0.4056,100,10-80
medium,200,44,BFD,87,86,1.011628,0.5558,100,10-80
medium,200,44,CAD,87,86,1.011628,4.4107,100,10-80
medium,200,45,FFD,89,88,1.011364,0.8898,100,10-80
medium,200,45,BFD,89,88,1.011364,1.0377,100,10-80
medium,200,45,CAD,88,88,1.0,3.0603,100,10-80
medium,200,46,FFD,90,89,1.011236,0.7299,100,10-80
medium,200,46,BFD,90,89,1.011236,0.9519,100,10-80
medium,200,46,CAD,90,89,1.011236,2.9576,100,10-80
medium,200,47,FFD,88,87,1.011494,0.3971,100,10-80
medium,200,47,BFD,88,87,1.011494,0.5323,100,10-80
medium,200,47,CAD,88,87,1.011494,2.7709,100,10-80
medium,200,48,FFD,96,93,1.032258,0.3744,100,10-80
medium,200,48,BFD,96,93,1.032258,0.5705,100,10-80
medium,200,48,CAD,96,93,1.032258,2.9844,100,10-80
medium,200,49,FFD,87,86,1.011628,0.3779,100,10-80
medium,200,49,BFD,87,86,1.011628,0.516,100,10-80
medium,200,49,CAD,87,86,1.011628,3.6105,100,10-80
medium,300,0,FFD,152,145,1.048276,0.8731,100,10-80
medium,300,0,BFD,152,145,1.048276,1.291,100,10-80
medium,300,0,CAD,152,145,1.048276,5.1307,100,10-80
medium,300,1,FFD,148,142,1.042254,0.7963,100,10-80
medium,300,1,BFD,148,142,1.042254,1.3009,100,10-80
medium,300,1,CAD,148,142,1.042254,7.2298,100,10-80
medium,300,2,FFD,136,135,1.007407,0.8395,100,10-80
medium,300,2,BFD,136,135,1.007407,1.2568,100,10-80
medium,300,2,CAD,136,135,1.007407,7.3451,100,10-80
medium,300,3,FFD,137,134,1.022388,1.4433,100,10-80
medium,300,3,BFD,137,134,1.022388,1.4678,100,10-80
medium,300,3,CAD,137,134,1.022388,13.1287,100,10-80
medium,300,4,FFD,139,138,1.007246,1.5318,100,10-80
medium,300,4,BFD,139,138,1.007246,2.0799,100,10-80
medium,300,4,CAD,139,138,1.007246,5.7186,100,10-80
medium,300,5,FFD,136,134,1.014925,1.599,100,10-80
medium,300,5,BFD,136,134,1.014925,2.1665,100,10-80
medium,300,5,CAD,135,134,1.007463,8.106,100,10-80
medium,300,6,FFD,134,133,1.007519,1.2442,100,10-80
medium,300,6,BFD,134,133,1.007519,1.6846,100,10-80
medium,300,6,CAD,134,133,1.007519,6.3581,100,10-80
medium,300,7,FFD,131,130,1.007692,1.674,100,10-80
medium,300,7,BFD,131,130,1.007692,2.283,100,10-80
medium,300,7,CAD,131,130,1.007692,10.8099,100,10-80
medium,300,8,FFD,137,136,1.007353,1.6975,100,10-80
medium,300,8,BFD,137,136,1.007353,3.0906,100,10-80
medium,300,8,CAD,137,136,1.007353,9.2345,100,10-80
medium,300,9,FFD,138,137,1.007299,1.6519,100,10-80
medium,300,9,BFD,138,137,1.007299,2.6822,100,10-80
medium,300,9,CAD,138,137,1.007299,12.4043,100,10-80
medium,300,10,FFD,139,137,1.014599,1.3448,100,10-80
medium,300,10,BFD,139,137,1.014599,2.2034,100,10-80
medium,300,10,CAD,138,137,1.007299,7.0695,100,10-80
medium,300,11,FFD,135,134,1.007463,1.4845,100,10-80
medium,300,11,BFD,135,134,1.007463,3.0314,100,10-80
medium,300,11,CAD,134,134,1.0,10.7067,100,10-80
medium,300,12,FFD,132,131,1.007634,1.7205,100,10-80
medium,300,12,BFD,132,131,1.007634,2.0668,100,10-80
medium,300,12,CAD,132,131,1.007634,7.7785,100,10-80
medium,300,13,FFD,130,129,1.007752,1.7018,100,10-80
medium,300,13,BFD,130,129,1.007752,2.2441,100,10-80
medium,300,13,CAD,130,129,1.007752,9.3532,100,10-80
medium,300,14,FFD,134,133,1.007519,0.9121,100,10-80
medium,300,14,BFD,134,133,1.007519,2.2679,100,10-80
medium,300,14,CAD,134,133,1.007519,11.5977,100,10-80
medium,300,15,FFD,130,129,1.007752,1.6134,100,10-80
medium,300,15,BFD,130,129,1.007752,2.4954,100,10-80
medium,300,15,CAD,130,129,1.007752,10.5409,100,10-80
medium,300,16,FFD,134,133,1.007519,1.6937,100,10-80
medium,300,16,BFD,134,133,1.007519,2.3258,100,10-80
medium,300,16,CAD,134,133,1.007519,9.059,100,10-80
medium,300,17,FFD,142,141,1.007092,1.4199,100,10-80
medium,300,17,BFD,142,141,1.007092,2.2978,100,10-80
medium,300,17,CAD,141,141,1.0,7.3523,100,10-80
medium,300,18,FFD,137,136,1.007353,1.6498,100,10-80
medium,300,18,BFD,137,136,1.007353,2.159,100,10-80
medium,300,18,CAD,136,136,1.0,14.7823,100,10-80
medium,300,19,FFD,137,136,1.007353,1.6846,100,10-80
medium,300,19,BFD,137,136,1.007353,2.7321,100,10-80
medium,300,19,CAD,137,136,1.007353,10.3724,100,10-80
medium,300,20,FFD,132,131,1.007634,0.9082,100,10-80
medium,300,20,BFD,132,131,1.007634,1.3579,100,10-80
medium,300,20,CAD,131,131,1.0,13.6974,100,10-80
medium,300,21,FFD,145,140,1.035714,1.6418,100,10-80
medium,300,21,BFD,145,140,1.035714,2.5559,100,10-80
medium,300,21,CAD,145,140,1.035714,12.9773,100,10-80
medium,300,22,FFD,136,134,1.014925,1.69,100,10-80
medium,300,22,BFD,136,134,1.014925,2.6202,100,10-80
medium,300,22,CAD,135,134,1.007463,13.1554,100,10-80
medium,300,23,FFD,137,135,1.014815,0.8833,100,10-80
medium,300,23,BFD,137,135,1.014815,1.3744,100,10-80
medium,300,23,CAD,136,135,1.007407,5.2874,100,10-80
medium,300,24,FFD,140,139,1.007194,0.8805,100,10-80
medium,300,24,BFD,140,139,1.007194,1.2721,100,10-80
medium,300,24,CAD,140,139,1.007194,11.9057,100,10-80
medium,300,25,FFD,140,139,1.007194,0.8336,100,10-80
medium,300,25,BFD,140,139,1.007194,1.1911,100,10-80
medium,300,25,CAD,140,139,1.007194,9.156,100,10-80
medium,300,26,FFD,136,135,1.007407,0.8583,100,10-80
